income_annum,loan_amount,loan_term,cibil_score,loan_status,LTI_Category,LTV_Category,DTI_Category
7000000,25700000,18,374,0,1.0,1.0,1.0
3500000,8500000,18,609,1,0.0,0.0,0.0
9700000,36000000,6,631,1,1.0,1.0,3.0
3400000,10800000,6,439,0,1.0,0.0,3.0
4600000,13500000,20,837,1,0.0,0.0,0.0
3800000,10400000,10,833,1,0.0,0.0,1.0
4200000,9600000,20,863,1,0.0,0.0,0.0
2500000,8700000,4,684,1,1.0,1.0,3.0
7000000,24600000,6,542,0,1.0,1.0,3.0
5300000,11500000,8,753,1,0.0,0.0,1.0
6400000,14200000,2,512,0,0.0,0.0,3.0
3400000,8100000,12,385,0,0.0,0.0,0.0
6700000,18800000,2,749,1,0.0,0.0,3.0
4600000,10100000,4,618,1,0.0,0.0,3.0
900000,2500000,4,583,1,0.0,0.0,3.0
5100000,19900000,18,655,1,1.0,1.0,1.0
7000000,20900000,20,380,0,0.0,0.0,0.0
4100000,14700000,6,679,1,1.0,0.0,3.0
4600000,14800000,6,410,0,1.0,0.0,3.0
3600000,11500000,8,590,1,1.0,0.0,2.0
5900000,13800000,14,397,0,0.0,0.0,0.0
600000,2100000,16,425,0,1.0,0.0,1.0
4900000,16400000,2,383,1,1.0,0.0,3.0
6400000,23900000,6,406,0,1.0,0.0,3.0
7000000,19800000,10,563,1,0.0,0.0,1.0
6700000,13400000,14,782,1,0.0,0.0,0.0
800000,2200000,4,852,1,0.0,0.0,3.0
7600000,27800000,2,753,1,1.0,0.0,3.0
3200000,7600000,4,489,0,0.0,0.0,3.0
4900000,13800000,2,586,1,0.0,0.0,3.0
7200000,20800000,16,560,1,0.0,0.0,0.0
5600000,20600000,6,487,0,1.0,0.0,3.0
7300000,18300000,8,434,0,0.0,0.0,1.0
3300000,7000000,20,504,0,0.0,0.0,0.0
9200000,25300000,4,827,1,0.0,0.0,3.0
8100000,23300000,20,657,1,0.0,0.0,0.0
6600000,21400000,10,447,0,1.0,0.0,1.0
4200000,13600000,4,834,1,1.0,0.0,3.0
5800000,21700000,8,354,0,1.0,1.0,2.0
5600000,21000000,18,883,1,1.0,0.0,1.0
3600000,9900000,12,641,1,0.0,0.0,1.0
7700000,16900000,6,621,1,0.0,0.0,2.0
7800000,23300000,10,587,1,0.0,0.0,1.0
5700000,15400000,16,424,0,0.0,0.0,0.0
6300000,20500000,14,515,0,1.0,0.0,1.0
2300000,4700000,18,592,1,0.0,0.0,0.0
9600000,19900000,6,319,0,0.0,0.0,1.0
1000000,3900000,16,360,0,1.0,1.0,1.0
7200000,27100000,12,535,0,1.0,0.0,1.0
3800000,11400000,16,666,1,0.0,0.0,0.0
9300000,24600000,16,419,0,0.0,0.0,0.0
7200000,21900000,12,640,1,1.0,1.0,1.0
7600000,19700000,12,545,0,0.0,0.0,1.0
4500000,15300000,10,843,1,1.0,0.0,1.0
9900000,30900000,20,559,1,1.0,0.0,0.0
700000,2000000,18,650,1,0.0,0.0,0.0
3500000,12300000,16,479,0,1.0,0.0,1.0
300000,1000000,14,324,0,1.0,1.0,1.0
5400000,16700000,2,354,1,1.0,0.0,3.0
2800000,8400000,10,521,0,0.0,0.0,1.0
4900000,15900000,8,505,0,1.0,0.0,2.0
600000,1700000,12,436,0,0.0,1.0,1.0
3000000,8100000,6,683,1,0.0,0.0,2.0
1800000,5800000,18,348,0,1.0,0.0,0.0
5100000,15700000,6,867,1,1.0,0.0,3.0
1400000,4100000,14,880,1,0.0,0.0,1.0
6700000,25500000,10,673,1,1.0,0.0,2.0
4300000,12600000,18,482,0,0.0,0.0,0.0
7800000,19600000,4,767,1,0.0,0.0,3.0
5400000,15800000,18,760,1,0.0,0.0,0.0
500000,1900000,2,857,1,1.0,0.0,3.0
8600000,26700000,10,735,1,1.0,0.0,1.0
2500000,9300000,4,810,1,1.0,0.0,3.0
3000000,7200000,2,680,1,0.0,0.0,3.0
7000000,26900000,4,889,1,1.0,1.0,3.0
400000,1500000,16,688,1,1.0,1.0,1.0
5200000,13700000,16,531,0,0.0,0.0,0.0
3300000,11100000,2,660,1,1.0,0.0,3.0
2400000,8800000,18,414,0,1.0,0.0,1.0
5800000,15800000,14,528,0,0.0,0.0,0.0
9400000,20000000,12,817,1,0.0,0.0,0.0
6100000,15300000,2,799,1,0.0,0.0,3.0
7500000,21400000,20,655,1,0.0,0.0,0.0
4100000,16200000,6,546,0,1.0,1.0,3.0
8500000,30800000,14,745,1,1.0,1.0,1.0
4300000,16900000,8,884,1,1.0,1.0,2.0
9300000,22000000,4,822,1,0.0,0.0,3.0
6000000,18700000,2,623,1,1.0,0.0,3.0
5300000,18900000,16,361,0,1.0,2.0,1.0
7400000,16200000,2,778,1,0.0,0.0,3.0
1100000,3800000,8,779,1,1.0,0.0,2.0
6600000,20700000,4,594,1,1.0,0.0,3.0
8200000,28300000,2,530,1,1.0,0.0,3.0
3300000,9300000,12,324,0,0.0,0.0,1.0
2500000,9000000,10,394,0,1.0,0.0,2.0
3300000,10400000,12,816,1,1.0,0.0,1.0
1000000,2300000,16,423,0,0.0,0.0,0.0
6200000,12800000,2,539,0,0.0,0.0,3.0
7000000,21000000,20,554,1,0.0,0.0,0.0
7000000,19000000,6,523,0,0.0,0.0,2.0
5300000,12000000,10,852,1,0.0,0.0,1.0
1800000,3700000,2,505,0,0.0,0.0,3.0
2300000,7900000,10,430,0,1.0,0.0,1.0
4000000,9200000,16,784,1,0.0,0.0,0.0
8900000,24000000,6,380,0,0.0,0.0,2.0
8000000,18600000,20,565,1,0.0,0.0,0.0
7900000,26900000,14,446,0,1.0,0.0,1.0
6700000,20200000,8,406,0,1.0,0.0,2.0
2400000,6000000,6,712,1,0.0,0.0,2.0
8600000,22600000,14,729,1,0.0,0.0,0.0
5300000,14600000,20,508,0,0.0,0.0,0.0
7400000,24900000,20,648,1,1.0,0.0,0.0
8700000,18700000,10,346,0,0.0,0.0,1.0
8200000,18500000,4,394,0,0.0,0.0,3.0
3700000,9700000,12,501,0,0.0,0.0,1.0
9200000,36300000,2,655,1,1.0,2.0,3.0
6100000,20900000,4,662,1,1.0,0.0,3.0
8800000,30800000,20,820,1,1.0,1.0,0.0
9200000,18900000,10,521,0,0.0,0.0,1.0
7200000,27900000,12,473,0,1.0,0.0,1.0
600000,1200000,10,561,1,0.0,0.0,0.0
8000000,23100000,20,461,0,0.0,0.0,0.0
6900000,13800000,16,715,1,0.0,0.0,0.0
4300000,15600000,18,440,0,1.0,1.0,1.0
8500000,24900000,18,749,1,0.0,0.0,0.0
8600000,17400000,2,787,1,0.0,0.0,3.0
6300000,13900000,18,748,1,0.0,0.0,0.0
5800000,13600000,12,321,0,0.0,0.0,0.0
1000000,2300000,10,303,0,0.0,0.0,1.0
1700000,5400000,8,682,1,1.0,0.0,2.0
3200000,8600000,18,638,1,0.0,0.0,0.0
7500000,16600000,14,440,0,0.0,0.0,0.0
2000000,6600000,10,873,1,1.0,1.0,1.0
9100000,19700000,20,437,0,0.0,0.0,0.0
8400000,19700000,8,796,1,0.0,0.0,1.0
7100000,27200000,16,824,1,1.0,1.0,1.0
200000,800000,6,338,0,1.0,3.0,3.0
5000000,14900000,12,575,1,0.0,0.0,1.0
4500000,16900000,8,773,1,1.0,0.0,2.0
5100000,19700000,2,733,1,1.0,2.0,3.0
4100000,10600000,14,475,0,0.0,0.0,0.0
7200000,15000000,10,677,1,0.0,0.0,1.0
7800000,17700000,6,403,0,0.0,0.0,2.0
7500000,25300000,12,767,1,1.0,0.0,1.0
6400000,21000000,2,813,1,1.0,0.0,3.0
7000000,25700000,20,597,1,1.0,0.0,0.0
9000000,31100000,8,896,1,1.0,1.0,2.0
4400000,13900000,6,810,1,1.0,0.0,3.0
900000,2000000,14,337,0,0.0,0.0,0.0
9800000,26900000,18,792,1,0.0,0.0,0.0
600000,1600000,6,784,1,0.0,0.0,2.0
9700000,30100000,12,434,0,1.0,0.0,1.0
8400000,32600000,10,384,0,1.0,1.0,2.0
8300000,24900000,10,642,1,0.0,0.0,1.0
7900000,29900000,8,314,0,1.0,0.0,2.0
8600000,25900000,2,606,1,1.0,0.0,3.0
6700000,17600000,14,843,1,0.0,0.0,0.0
2700000,7400000,10,778,1,0.0,0.0,1.0
6600000,25600000,8,718,1,1.0,0.0,2.0
7100000,20800000,20,437,0,0.0,0.0,0.0
300000,700000,10,586,1,0.0,0.0,1.0
2200000,7000000,6,777,1,1.0,0.0,3.0
8700000,31700000,12,525,0,1.0,0.0,1.0
7200000,23100000,12,632,1,1.0,1.0,1.0
2000000,4800000,20,337,0,0.0,0.0,0.0
8600000,27900000,8,458,0,1.0,0.0,2.0
2300000,5400000,8,364,0,0.0,0.0,1.0
9600000,29800000,16,499,0,1.0,0.0,0.0
1900000,6500000,16,887,1,1.0,1.0,1.0
2100000,6300000,16,882,1,0.0,0.0,0.0
3900000,8700000,8,817,1,0.0,0.0,1.0
200000,300000,10,704,1,0.0,0.0,0.0
1900000,4500000,12,742,1,0.0,0.0,0.0
3200000,11600000,4,393,1,1.0,1.0,3.0
1100000,4300000,18,828,1,1.0,2.0,1.0
8000000,21500000,12,779,1,0.0,0.0,1.0
6100000,21700000,6,860,1,1.0,1.0,3.0
3200000,10600000,2,432,1,1.0,0.0,3.0
9000000,30400000,20,532,0,1.0,0.0,0.0
1200000,3200000,2,678,1,0.0,0.0,3.0
7900000,27000000,6,601,1,1.0,0.0,3.0
7700000,23100000,8,807,1,0.0,0.0,2.0
4400000,16500000,16,879,1,1.0,0.0,1.0
3100000,11200000,18,665,1,1.0,0.0,1.0
2600000,9300000,16,697,1,1.0,0.0,1.0
5500000,21700000,14,867,1,1.0,1.0,1.0
5700000,15500000,8,544,0,0.0,0.0,1.0
6100000,20700000,20,482,0,1.0,1.0,0.0
8200000,22500000,18,857,1,0.0,0.0,0.0
6000000,21200000,12,549,0,1.0,0.0,1.0
8000000,30600000,10,720,1,1.0,0.0,2.0
2000000,4800000,8,302,0,0.0,0.0,1.0
1300000,2900000,12,669,1,0.0,0.0,0.0
7000000,27100000,6,591,1,1.0,0.0,3.0
4100000,15300000,6,440,0,1.0,1.0,3.0
8000000,26200000,16,890,1,1.0,0.0,1.0
8100000,28000000,8,663,1,1.0,0.0,2.0
9500000,22600000,14,433,0,0.0,0.0,0.0
9200000,22500000,10,317,0,0.0,0.0,1.0
3900000,14700000,16,360,0,1.0,3.0,1.0
9100000,26200000,8,727,1,0.0,0.0,2.0
3000000,8300000,4,685,1,0.0,0.0,3.0
2000000,4300000,8,373,0,0.0,0.0,1.0
6300000,14600000,8,469,0,0.0,0.0,1.0
4100000,10900000,8,548,0,0.0,0.0,1.0
9800000,29400000,20,618,1,0.0,0.0,0.0
5200000,15400000,8,658,1,0.0,1.0,2.0
7600000,28700000,18,781,1,1.0,0.0,1.0
9200000,35500000,2,715,1,1.0,1.0,3.0
2200000,8100000,4,409,0,1.0,3.0,3.0
8300000,20600000,10,504,0,0.0,0.0,1.0
6100000,21600000,16,428,0,1.0,1.0,1.0
4500000,16600000,20,704,1,1.0,0.0,0.0
6600000,18800000,12,834,1,0.0,0.0,1.0
8900000,34900000,14,694,1,1.0,1.0,1.0
3900000,13300000,20,453,0,1.0,0.0,0.0
8900000,35400000,14,404,0,1.0,0.0,1.0
6400000,22300000,12,776,1,1.0,0.0,1.0
9500000,28700000,16,526,0,1.0,0.0,0.0
300000,1000000,8,641,1,1.0,0.0,2.0
4100000,12300000,6,582,1,0.0,0.0,2.0
8100000,20800000,18,778,1,0.0,0.0,0.0
9900000,28400000,10,763,1,0.0,0.0,1.0
4800000,19000000,12,650,1,1.0,1.0,1.0
2900000,9700000,2,820,1,1.0,0.0,3.0
3500000,13500000,12,824,1,1.0,0.0,1.0
4900000,12600000,4,718,1,0.0,0.0,3.0
5100000,13300000,14,313,0,0.0,0.0,0.0
7300000,26200000,10,751,1,1.0,0.0,2.0
200000,300000,18,520,0,0.0,0.0,0.0
1400000,4700000,4,355,1,1.0,0.0,3.0
8700000,33600000,14,314,0,1.0,1.0,1.0
2800000,5900000,20,728,1,0.0,0.0,0.0
9100000,30100000,14,564,1,1.0,0.0,1.0
6800000,15300000,14,699,1,0.0,0.0,0.0
5000000,17000000,6,624,1,1.0,0.0,3.0
4400000,16800000,14,795,1,1.0,0.0,1.0
8400000,18600000,20,703,1,0.0,0.0,0.0
7800000,17300000,4,394,0,0.0,0.0,3.0
4800000,9900000,14,779,1,0.0,0.0,0.0
3200000,8800000,4,405,0,0.0,0.0,3.0
2300000,6700000,16,612,1,0.0,0.0,0.0
9200000,28100000,10,448,0,1.0,0.0,1.0
4700000,13700000,6,506,0,0.0,0.0,2.0
8000000,30400000,2,776,1,1.0,0.0,3.0
2600000,8600000,6,730,1,1.0,1.0,3.0
200000,800000,20,730,1,1.0,1.0,0.0
7300000,17200000,2,345,0,0.0,0.0,3.0
3300000,11800000,2,847,1,1.0,0.0,3.0
8300000,23300000,20,398,0,0.0,0.0,0.0
4100000,9600000,2,307,0,0.0,0.0,3.0
7300000,23700000,16,852,1,1.0,0.0,1.0
9300000,27500000,6,364,0,0.0,0.0,2.0
4300000,15200000,12,552,1,1.0,1.0,1.0
2600000,8100000,2,421,1,1.0,0.0,3.0
2900000,9800000,12,588,1,1.0,0.0,1.0
900000,3500000,6,763,1,1.0,1.0,3.0
4900000,17500000,20,823,1,1.0,0.0,0.0
7700000,24800000,10,642,1,1.0,0.0,1.0
4700000,16800000,12,647,1,1.0,0.0,1.0
3000000,8900000,20,886,1,0.0,0.0,0.0
9700000,26200000,4,518,0,0.0,0.0,3.0
6900000,26800000,20,515,0,1.0,1.0,0.0
3800000,12400000,8,340,0,1.0,1.0,2.0
600000,1700000,14,521,0,0.0,0.0,1.0
1200000,2900000,12,330,0,0.0,0.0,1.0
7800000,26800000,2,474,1,1.0,1.0,3.0
9000000,35100000,6,898,1,1.0,1.0,3.0
2800000,9100000,12,436,0,1.0,0.0,1.0
7800000,21300000,10,326,0,0.0,0.0,1.0
4700000,9500000,18,876,1,0.0,0.0,0.0
4600000,17500000,20,597,1,1.0,0.0,0.0
5100000,16100000,14,436,0,1.0,0.0,1.0
6100000,22800000,18,640,1,1.0,0.0,1.0
6000000,22900000,16,302,0,1.0,0.0,1.0
8400000,23200000,16,476,0,0.0,0.0,0.0
9300000,22000000,14,393,0,0.0,0.0,0.0
4200000,10300000,10,506,0,0.0,0.0,1.0
9600000,37800000,10,418,0,1.0,1.0,2.0
5600000,13400000,6,865,1,0.0,0.0,2.0
7800000,28600000,2,703,1,1.0,0.0,3.0
4500000,12600000,2,568,1,0.0,0.0,3.0
2400000,5900000,2,425,0,0.0,0.0,3.0
3900000,11300000,12,305,0,0.0,0.0,1.0
9600000,20600000,6,456,0,0.0,0.0,2.0
900000,2600000,2,602,1,0.0,0.0,3.0
1100000,3800000,20,814,1,1.0,0.0,0.0
6400000,24900000,2,640,1,1.0,1.0,3.0
4600000,15000000,4,817,1,1.0,0.0,3.0
7600000,29800000,20,361,0,1.0,1.0,0.0
6800000,20100000,14,839,1,0.0,1.0,1.0
7100000,27000000,20,592,1,1.0,1.0,0.0
6700000,24700000,6,498,0,1.0,1.0,3.0
5800000,12400000,6,847,1,0.0,0.0,2.0
8600000,29400000,16,643,1,1.0,0.0,1.0
3500000,10600000,4,389,1,1.0,0.0,3.0
4800000,17500000,20,381,0,1.0,1.0,0.0
6100000,14400000,16,400,0,0.0,0.0,0.0
5200000,12700000,16,718,1,0.0,0.0,0.0
4100000,12400000,8,309,0,1.0,0.0,2.0
3200000,7400000,2,838,1,0.0,0.0,3.0
7500000,21600000,14,678,1,0.0,0.0,1.0
1500000,4500000,14,826,1,0.0,0.0,1.0
1200000,3100000,16,348,0,0.0,0.0,0.0
8400000,19700000,6,476,0,0.0,0.0,2.0
7900000,26300000,8,666,1,1.0,0.0,2.0
2100000,4300000,20,896,1,0.0,0.0,0.0
2500000,7000000,20,547,0,0.0,1.0,0.0
3700000,13900000,2,405,1,1.0,0.0,3.0
1100000,4000000,16,498,0,1.0,3.0,1.0
6500000,24800000,8,779,1,1.0,1.0,2.0
8200000,31500000,8,403,0,1.0,1.0,2.0
5000000,12400000,8,709,1,0.0,0.0,1.0
1500000,6000000,6,507,0,1.0,0.0,3.0
3700000,9100000,18,368,0,0.0,0.0,0.0
4100000,14600000,16,760,1,1.0,0.0,1.0
7200000,16800000,6,796,1,0.0,0.0,2.0
2000000,5000000,6,876,1,0.0,0.0,2.0
2000000,4700000,14,673,1,0.0,0.0,0.0
5100000,11500000,4,747,1,0.0,0.0,3.0
6000000,13600000,12,589,1,0.0,0.0,0.0
4900000,18100000,8,382,0,1.0,0.0,2.0
900000,2300000,12,900,1,0.0,0.0,1.0
7500000,25000000,18,628,1,1.0,1.0,0.0
6400000,25000000,12,667,1,1.0,0.0,1.0
8700000,26400000,2,778,1,1.0,0.0,3.0
7300000,17200000,18,831,1,0.0,0.0,0.0
7400000,27100000,4,320,1,1.0,0.0,3.0
2700000,9300000,16,656,1,1.0,0.0,1.0
3400000,8900000,6,896,1,0.0,0.0,2.0
2100000,7400000,4,320,1,1.0,0.0,3.0
3100000,10500000,10,751,1,1.0,0.0,1.0
4700000,17400000,2,523,1,1.0,0.0,3.0
3100000,10500000,6,584,1,1.0,0.0,3.0
5700000,20400000,2,630,1,1.0,1.0,3.0
2300000,8000000,14,472,0,1.0,0.0,1.0
6600000,18500000,16,802,1,0.0,0.0,0.0
2700000,6400000,18,547,0,0.0,0.0,0.0
800000,2800000,16,726,1,1.0,0.0,1.0
6600000,18500000,8,712,1,0.0,0.0,2.0
3900000,10700000,6,790,1,0.0,0.0,2.0
200000,600000,16,396,0,0.0,2.0,0.0
2000000,4200000,6,831,1,0.0,0.0,2.0
9100000,20900000,20,632,1,0.0,0.0,0.0
4700000,10800000,8,527,0,0.0,0.0,1.0
3200000,11100000,6,708,1,1.0,0.0,3.0
1700000,4200000,14,829,1,0.0,0.0,0.0
2600000,8100000,12,854,1,1.0,0.0,1.0
2700000,6700000,14,899,1,0.0,0.0,0.0
3600000,13400000,6,589,1,1.0,1.0,3.0
7200000,26000000,6,571,1,1.0,2.0,3.0
2500000,6400000,6,708,1,0.0,0.0,2.0
5500000,19600000,16,328,0,1.0,2.0,1.0
9200000,33500000,8,564,1,1.0,0.0,2.0
9000000,19000000,8,693,1,0.0,0.0,1.0
5900000,15000000,14,626,1,0.0,0.0,0.0
5600000,15600000,12,470,0,0.0,0.0,1.0
3200000,12500000,8,849,1,1.0,1.0,2.0
9100000,27800000,16,547,0,1.0,0.0,0.0
4600000,15100000,2,417,1,1.0,0.0,3.0
7300000,14900000,2,358,0,0.0,0.0,3.0
1300000,3100000,16,826,1,0.0,0.0,0.0
1800000,4200000,6,836,1,0.0,0.0,2.0
500000,1700000,10,509,0,1.0,1.0,1.0
5700000,20500000,20,581,1,1.0,0.0,0.0
300000,1100000,4,359,1,1.0,2.0,3.0
2100000,7100000,10,517,0,1.0,1.0,1.0
5700000,20100000,14,442,0,1.0,0.0,1.0
1100000,2700000,16,346,0,0.0,0.0,0.0
9300000,34000000,6,742,1,1.0,1.0,3.0
3500000,8100000,10,626,1,0.0,0.0,1.0
8200000,28800000,4,619,1,1.0,1.0,3.0
7500000,17900000,20,734,1,0.0,0.0,0.0
7000000,25600000,6,420,0,1.0,0.0,3.0
3900000,8300000,18,600,1,0.0,0.0,0.0
4700000,13200000,12,440,0,0.0,0.0,1.0
1700000,5200000,16,820,1,1.0,1.0,0.0
2500000,7800000,8,437,0,1.0,0.0,2.0
400000,1400000,12,468,0,1.0,0.0,1.0
2400000,9100000,8,368,0,1.0,2.0,2.0
5700000,21900000,2,871,1,1.0,2.0,3.0
9800000,37900000,4,816,1,1.0,0.0,3.0
9000000,32800000,4,773,1,1.0,1.0,3.0
800000,3000000,14,576,1,1.0,0.0,1.0
1600000,4500000,14,673,1,0.0,0.0,1.0
9800000,34100000,20,760,1,1.0,0.0,0.0
2900000,7500000,12,678,1,0.0,0.0,1.0
3900000,12000000,14,893,1,1.0,0.0,1.0
3300000,9000000,18,754,1,0.0,0.0,0.0
700000,2200000,8,617,1,1.0,0.0,2.0
8400000,29500000,20,661,1,1.0,0.0,0.0
4000000,12100000,12,356,0,1.0,0.0,1.0
1900000,6300000,16,811,1,1.0,1.0,1.0
3900000,14600000,2,730,1,1.0,0.0,3.0
7400000,18000000,2,792,1,0.0,0.0,3.0
5900000,16000000,6,798,1,0.0,0.0,2.0
1400000,2900000,12,490,0,0.0,0.0,0.0
1800000,5500000,6,448,0,1.0,0.0,3.0
1000000,3100000,6,525,0,1.0,0.0,3.0
7400000,19200000,20,415,0,0.0,0.0,0.0
2700000,10600000,16,496,0,1.0,1.0,1.0
3600000,13100000,8,543,0,1.0,2.0,2.0
7000000,18400000,12,520,0,0.0,0.0,1.0
5000000,18000000,14,307,0,1.0,1.0,1.0
1800000,5700000,14,502,0,1.0,1.0,1.0
4700000,12000000,6,505,0,0.0,0.0,2.0
6700000,23100000,4,304,1,1.0,0.0,3.0
5800000,17500000,10,719,1,1.0,1.0,1.0
5900000,22700000,18,855,1,1.0,0.0,1.0
6000000,15800000,18,593,1,0.0,0.0,0.0
700000,1400000,10,523,0,0.0,0.0,0.0
3700000,13100000,14,385,0,1.0,0.0,1.0
7100000,19300000,6,783,1,0.0,0.0,2.0
1100000,3900000,2,538,1,1.0,0.0,3.0
9500000,20100000,2,506,0,0.0,0.0,3.0
2200000,8600000,2,461,1,1.0,1.0,3.0
5500000,20000000,8,666,1,1.0,0.0,2.0
4400000,16300000,20,561,1,1.0,0.0,0.0
5000000,10800000,10,345,0,0.0,0.0,1.0
6100000,12500000,14,862,1,0.0,0.0,0.0
8100000,22300000,10,686,1,0.0,0.0,1.0
7000000,19600000,8,708,1,0.0,0.0,1.0
5600000,14800000,20,656,1,0.0,0.0,0.0
1800000,7000000,14,743,1,1.0,1.0,1.0
3600000,12100000,14,408,0,1.0,0.0,1.0
600000,1300000,14,408,0,0.0,0.0,0.0
4900000,16500000,12,439,0,1.0,1.0,1.0
3000000,7100000,6,415,0,0.0,0.0,2.0
3800000,10600000,12,490,0,0.0,0.0,1.0
7600000,30000000,16,884,1,1.0,1.0,1.0
7800000,25400000,18,425,0,1.0,0.0,0.0
6800000,21700000,20,730,1,1.0,0.0,0.0
5900000,17300000,20,657,1,0.0,1.0,0.0
4900000,16800000,10,480,0,1.0,1.0,1.0
1100000,3100000,16,356,0,0.0,0.0,0.0
9800000,36000000,12,629,1,1.0,0.0,1.0
1200000,4700000,2,667,1,1.0,1.0,3.0
4700000,11500000,18,559,1,0.0,0.0,0.0
6700000,16000000,4,791,1,0.0,0.0,3.0
3700000,11300000,6,538,0,1.0,0.0,3.0
7400000,16000000,20,358,0,0.0,0.0,0.0
3300000,11700000,14,439,0,1.0,0.0,1.0
4800000,15300000,12,503,0,1.0,1.0,1.0
4600000,11900000,6,810,1,0.0,0.0,2.0
8000000,30600000,14,302,0,1.0,0.0,1.0
4100000,8800000,18,300,0,0.0,0.0,0.0
2600000,7200000,16,612,1,0.0,1.0,0.0
1300000,5000000,6,686,1,1.0,0.0,3.0
2300000,4900000,12,409,0,0.0,0.0,0.0
300000,900000,6,492,0,0.0,0.0,2.0
7000000,21700000,20,498,0,1.0,1.0,0.0
4400000,10900000,18,611,1,0.0,0.0,0.0
5100000,11800000,6,776,1,0.0,0.0,2.0
5900000,13000000,6,779,1,0.0,0.0,2.0
7800000,27200000,16,560,1,1.0,1.0,1.0
2200000,5100000,6,308,0,0.0,0.0,2.0
5400000,12600000,18,786,1,0.0,0.0,0.0
7400000,29100000,8,597,1,1.0,1.0,2.0
5800000,12000000,12,811,1,0.0,0.0,0.0
5800000,13000000,12,862,1,0.0,0.0,0.0
4800000,14200000,12,369,0,0.0,1.0,1.0
7400000,23900000,4,687,1,1.0,0.0,3.0
9600000,19600000,12,500,0,0.0,0.0,0.0
200000,500000,6,746,1,0.0,0.0,2.0
700000,2100000,14,619,1,0.0,0.0,1.0
7600000,16700000,20,692,1,0.0,0.0,0.0
1400000,3300000,18,321,0,0.0,0.0,0.0
3800000,15000000,14,730,1,1.0,0.0,1.0
2700000,10800000,6,480,0,1.0,0.0,3.0
5000000,10700000,2,753,1,0.0,0.0,3.0
9000000,28900000,6,637,1,1.0,0.0,3.0
3700000,9000000,6,483,0,0.0,0.0,2.0
300000,1100000,4,315,1,1.0,1.0,3.0
1800000,4100000,8,777,1,0.0,0.0,1.0
7900000,17700000,4,402,0,0.0,0.0,3.0
2100000,7700000,8,493,0,1.0,1.0,2.0
900000,3100000,4,355,1,1.0,0.0,3.0
9900000,23600000,18,557,1,0.0,0.0,0.0
5600000,20000000,20,606,1,1.0,0.0,0.0
6000000,12200000,16,743,1,0.0,0.0,0.0
5700000,18400000,4,579,1,1.0,0.0,3.0
9000000,33100000,20,734,1,1.0,1.0,0.0
7300000,16100000,2,490,0,0.0,0.0,3.0
5300000,20500000,16,802,1,1.0,0.0,1.0
3500000,7400000,16,867,1,0.0,0.0,0.0
1000000,2200000,12,302,0,0.0,0.0,0.0
5100000,19900000,12,867,1,1.0,1.0,1.0
2900000,9900000,8,312,0,1.0,0.0,2.0
7600000,19100000,14,762,1,0.0,0.0,0.0
6000000,14700000,18,462,0,0.0,0.0,0.0
6300000,18200000,18,849,1,0.0,0.0,0.0
1900000,7400000,18,592,1,1.0,0.0,1.0
600000,1400000,4,507,0,0.0,0.0,3.0
4100000,11400000,14,505,0,0.0,0.0,0.0
800000,3200000,8,467,0,1.0,1.0,2.0
6600000,22900000,16,543,0,1.0,0.0,1.0
300000,1100000,12,674,1,1.0,1.0,1.0
6100000,13500000,2,717,1,0.0,0.0,3.0
4800000,17000000,10,666,1,1.0,1.0,2.0
4500000,17300000,18,830,1,1.0,2.0,1.0
3800000,9400000,16,383,0,0.0,0.0,0.0
7000000,18900000,8,584,1,0.0,0.0,1.0
4400000,14200000,18,799,1,1.0,0.0,0.0
5300000,19400000,6,510,0,1.0,0.0,3.0
2600000,5900000,6,572,1,0.0,0.0,2.0
3300000,13100000,2,554,1,1.0,1.0,3.0
1200000,4800000,6,344,0,1.0,0.0,3.0
4300000,8600000,8,881,1,0.0,0.0,1.0
8400000,27200000,10,514,0,1.0,1.0,1.0
600000,1800000,18,796,1,0.0,0.0,0.0
4700000,16200000,12,802,1,1.0,0.0,1.0
4200000,12500000,20,375,0,0.0,1.0,0.0
4300000,14700000,2,871,1,1.0,0.0,3.0
800000,2900000,2,439,1,1.0,0.0,3.0
9300000,32000000,8,438,0,1.0,0.0,2.0
6200000,13700000,2,468,0,0.0,0.0,3.0
3500000,10200000,12,645,1,0.0,0.0,1.0
3600000,9200000,18,700,1,0.0,0.0,0.0
9500000,36700000,16,348,0,1.0,1.0,1.0
600000,1400000,10,877,1,0.0,0.0,1.0
3800000,14900000,6,899,1,1.0,1.0,3.0
1400000,3500000,12,610,1,0.0,0.0,1.0
6300000,23900000,4,742,1,1.0,1.0,3.0
2800000,6600000,18,801,1,0.0,0.0,0.0
5400000,17100000,2,533,1,1.0,0.0,3.0
6300000,23900000,16,656,1,1.0,0.0,1.0
3900000,14300000,18,785,1,1.0,0.0,1.0
4200000,15700000,2,332,1,1.0,1.0,3.0
3100000,8100000,18,768,1,0.0,0.0,0.0
3400000,8600000,6,640,1,0.0,0.0,2.0
1500000,3100000,6,885,1,0.0,0.0,1.0
900000,2000000,18,772,1,0.0,0.0,0.0
7800000,25600000,4,665,1,1.0,1.0,3.0
3500000,10500000,20,454,0,0.0,0.0,0.0
8400000,32500000,14,698,1,1.0,0.0,1.0
6400000,21300000,20,332,0,1.0,0.0,0.0
9600000,28300000,6,536,0,0.0,0.0,2.0
2100000,6500000,10,796,1,1.0,0.0,1.0
